npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http fetch GET 200 https://registry.npmjs.org/type-fest/-/type-fest-0.20.2.tgz 748ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/regexp.prototype.flags/-/regexp.prototype.flags-1.5.4.tgz 742ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/scheduler/-/scheduler-0.23.2.tgz 747ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/requires-port/-/requires-port-1.0.0.tgz 744ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/signal-exit/-/signal-exit-4.1.0.tgz 753ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/require-directory/-/require-directory-2.1.1.tgz 752ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/redent/-/redent-3.0.0.tgz 755ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/uri-js/-/uri-js-4.4.1.tgz 769ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/rimraf/-/rimraf-3.0.2.tgz 764ms (cache miss)
npm warn deprecated rimraf@3.0.2: Rimraf versions prior to v4 are no longer supported
npm http fetch GET 200 https://registry.npmjs.org/reusify/-/reusify-1.1.0.tgz 778ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/redux-thunk/-/redux-thunk-2.4.2.tgz 780ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/querystringify/-/querystringify-2.2.0.tgz 814ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/queue-microtask/-/queue-microtask-1.2.3.tgz 825ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/wrappy/-/wrappy-1.0.2.tgz 858ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/punycode/-/punycode-2.3.1.tgz 844ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/prelude-ls/-/prelude-ls-1.2.1.tgz 850ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/word-wrap/-/word-wrap-1.2.5.tgz 876ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-is/-/react-is-18.3.1.tgz 870ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/redux/-/redux-4.2.1.tgz 872ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/reselect/-/reselect-4.1.8.tgz 874ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/pretty-format/-/pretty-format-27.5.1.tgz 885ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/y18n/-/y18n-5.0.8.tgz 904ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/proxy-from-env/-/proxy-from-env-1.1.0.tgz 887ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/path-type/-/path-type-4.0.0.tgz 890ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/recharts-scale/-/recharts-scale-0.4.5.tgz 903ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz 901ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/possible-typed-array-names/-/possible-typed-array-names-1.1.0.tgz 921ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/p-limit/-/p-limit-3.1.0.tgz 926ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/parent-module/-/parent-module-1.0.1.tgz 928ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/pathe/-/pathe-1.1.2.tgz 932ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/optionator/-/optionator-0.9.4.tgz 934ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/onetime/-/onetime-6.0.0.tgz 936ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-2.3.1.tgz 938ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/once/-/once-1.4.0.tgz 946ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/semver/-/semver-7.7.3.tgz 959ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/prop-types/-/prop-types-15.8.1.tgz 957ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react/-/react-18.3.1.tgz 958ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/vite/-/vite-4.5.14.tgz 976ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/object-keys/-/object-keys-1.1.1.tgz 966ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/p-locate/-/p-locate-5.0.0.tgz 968ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/path-exists/-/path-exists-4.0.0.tgz 977ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/npm-run-path/-/npm-run-path-5.3.0.tgz 975ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/object-is/-/object-is-1.1.6.tgz 976ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/min-indent/-/min-indent-1.0.1.tgz 984ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz 991ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/natural-compare/-/natural-compare-1.4.0.tgz 991ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-router/-/react-router-6.30.1.tgz 1002ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mime-types/-/mime-types-2.1.35.tgz 1001ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mimic-fn/-/mimic-fn-4.0.0.tgz 1003ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/nwsapi/-/nwsapi-2.2.22.tgz 1006ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/psl/-/psl-1.15.0.tgz 1020ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/math-intrinsics/-/math-intrinsics-1.1.0.tgz 1016ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/merge-stream/-/merge-stream-2.0.0.tgz 1023ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/merge2/-/merge2-1.4.1.tgz 1028ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/loose-envify/-/loose-envify-1.4.0.tgz 1028ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/path-is-absolute/-/path-is-absolute-1.0.1.tgz 1035ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-smooth/-/react-smooth-4.0.4.tgz 1052ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/vitest/-/vitest-1.6.1.tgz 1064ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lodash.camelcase/-/lodash.camelcase-4.3.0.tgz 1047ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-router-dom/-/react-router-dom-6.30.1.tgz 1145ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/rollup/-/rollup-3.29.5.tgz 1154ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/object.assign/-/object.assign-4.1.7.tgz 1153ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-transition-group/-/react-transition-group-4.4.5.tgz 1167ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/pathval/-/pathval-1.1.1.tgz 1166ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/levn/-/levn-0.4.1.tgz 1165ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mlly/-/mlly-1.8.0.tgz 1172ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-0.4.1.tgz 1171ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lodash.merge/-/lodash.merge-4.6.2.tgz 1173ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mime-db/-/mime-db-1.52.0.tgz 1175ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/json-stable-stringify-without-jsonify/-/json-stable-stringify-without-jsonify-1.0.1.tgz 1175ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz 1178ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-number/-/is-number-7.0.0.tgz 1176ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-potential-custom-element-name/-/is-potential-custom-element-name-1.0.1.tgz 1177ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-stream/-/is-stream-3.0.0.tgz 1181ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-glob/-/is-glob-4.0.3.tgz 1179ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz 1183ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/local-pkg/-/local-pkg-0.5.1.tgz 1184ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-string/-/is-string-1.1.1.tgz 1183ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-path-inside/-/is-path-inside-3.0.3.tgz 1183ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-set/-/is-set-2.0.3.tgz 1188ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz 1188ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/locate-path/-/locate-path-6.0.0.tgz 1194ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/micromatch/-/micromatch-4.0.8.tgz 1197ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-date-object/-/is-date-object-1.1.0.tgz 1195ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-bigint/-/is-bigint-1.1.0.tgz 1202ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-arguments/-/is-arguments-1.2.0.tgz 1206ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-array-buffer/-/is-array-buffer-3.0.5.tgz 1217ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-extglob/-/is-extglob-2.1.1.tgz 1220ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-boolean-object/-/is-boolean-object-1.2.2.tgz 1227ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/internal-slot/-/internal-slot-1.1.0.tgz 1227ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/inflight/-/inflight-1.0.6.tgz 1227ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz 1230ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/internmap/-/internmap-2.0.3.tgz 1236ms (cache miss)
npm warn deprecated inflight@1.0.6: This module is not supported, and leaks memory. Do not use it. Check out lru-cache if you want a good and tested way to coalesce async requests by a key value, which is much more comprehensive and powerful.
npm http fetch GET 200 https://registry.npmjs.org/pkg-types/-/pkg-types-1.3.1.tgz 1260ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/import-fresh/-/import-fresh-3.3.1.tgz 1254ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/long/-/long-5.3.2.tgz 1269ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/indent-string/-/indent-string-4.0.0.tgz 1262ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-shared-array-buffer/-/is-shared-array-buffer-1.0.4.tgz 1267ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-5.0.1.tgz 1265ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-regex/-/is-regex-1.2.1.tgz 1269ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/imurmurhash/-/imurmurhash-0.1.4.tgz 1271ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ignore/-/ignore-5.3.2.tgz 1274ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-weakmap/-/is-weakmap-2.0.2.tgz 1280ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-number-object/-/is-number-object-1.1.1.tgz 1280ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/keyv/-/keyv-4.5.4.tgz 1284ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/html-encoding-sniffer/-/html-encoding-sniffer-3.0.0.tgz 1278ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/json-buffer/-/json-buffer-3.0.1.tgz 1286ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-callable/-/is-callable-1.2.7.tgz 1287ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-weakset/-/is-weakset-2.0.4.tgz 1291ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-map/-/is-map-2.0.3.tgz 1291ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/has-symbols/-/has-symbols-1.1.0.tgz 1294ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lz-string/-/lz-string-1.5.0.tgz 1307ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/get-stream/-/get-stream-8.0.1.tgz 1306ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/http-proxy-agent/-/http-proxy-agent-5.0.0.tgz 1310ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/has-bigints/-/has-bigints-1.1.0.tgz 1309ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/globby/-/globby-11.1.0.tgz 1310ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/http-parser-js/-/http-parser-js-0.5.10.tgz 1313ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-6.0.2.tgz 1317ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/human-signals/-/human-signals-5.0.0.tgz 1322ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/hoist-non-react-statics/-/hoist-non-react-statics-3.3.2.tgz 1321ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/has-property-descriptors/-/has-property-descriptors-1.0.2.tgz 1321ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/isarray/-/isarray-2.0.5.tgz 1342ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/get-intrinsic/-/get-intrinsic-1.3.0.tgz 1342ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/object-inspect/-/object-inspect-1.13.4.tgz 1359ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz 1351ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/gopd/-/gopd-1.2.0.tgz 1354ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-symbol/-/is-symbol-1.1.1.tgz 1364ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/loupe/-/loupe-2.3.7.tgz 1369ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/glob/-/glob-7.2.3.tgz 1359ms (cache miss)
npm warn deprecated glob@7.2.3: Glob versions prior to v9 are no longer supported
npm http fetch GET 200 https://registry.npmjs.org/get-proto/-/get-proto-1.0.1.tgz 1363ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/globals/-/globals-13.24.0.tgz 1364ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/get-caller-file/-/get-caller-file-2.0.5.tgz 1372ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fs.realpath/-/fs.realpath-1.0.0.tgz 1379ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/get-func-name/-/get-func-name-2.0.2.tgz 1399ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/find-up/-/find-up-5.0.0.tgz 1398ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fill-range/-/fill-range-7.1.1.tgz 1405ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-levenshtein/-/fast-levenshtein-2.0.6.tgz 1406ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/file-entry-cache/-/file-entry-cache-6.0.1.tgz 1411ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/functions-have-names/-/functions-have-names-1.2.3.tgz 1413ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-json-stable-stringify/-/fast-json-stable-stringify-2.1.0.tgz 1412ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/idb/-/idb-7.1.1.tgz 1420ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/form-data/-/form-data-4.0.4.tgz 1417ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/flatted/-/flatted-3.3.3.tgz 1416ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/flat-cache/-/flat-cache-3.2.0.tgz 1424ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz 1438ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/for-each/-/for-each-0.3.5.tgz 1443ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz 1447ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/yargs/-/yargs-17.7.2.tgz 1501ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esutils/-/esutils-2.0.3.tgz 1466ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/faye-websocket/-/faye-websocket-0.11.4.tgz 1469ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/hasown/-/hasown-2.0.2.tgz 1474ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esrecurse/-/esrecurse-4.3.0.tgz 1475ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-plugin-react-refresh/-/eslint-plugin-react-refresh-0.4.24.tgz 1474ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eventemitter3/-/eventemitter3-4.0.7.tgz 1493ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/estraverse/-/estraverse-5.3.0.tgz 1494ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/graphemer/-/graphemer-1.4.0.tgz 1507ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/escalade/-/escalade-3.2.0.tgz 1502ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-4.1.0.tgz 1523ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz 1511ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fastq/-/fastq-1.19.1.tgz 1518ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-plugin-react-hooks/-/eslint-plugin-react-hooks-4.6.2.tgz 1520ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/has-tostringtag/-/has-tostringtag-1.0.2.tgz 1536ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/espree/-/espree-9.6.1.tgz 1530ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dunder-proto/-/dunder-proto-1.0.1.tgz 1532ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/execa/-/execa-8.0.1.tgz 1542ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esbuild/-/esbuild-0.18.20.tgz 1549ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/es-define-property/-/es-define-property-1.0.1.tgz 1550ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/es-set-tostringtag/-/es-set-tostringtag-2.1.0.tgz 1554ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/follow-redirects/-/follow-redirects-1.15.11.tgz 1562ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/domexception/-/domexception-4.0.0.tgz 1558ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.6.3.tgz 1571ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/define-properties/-/define-properties-1.2.1.tgz 1562ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz 1567ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dir-glob/-/dir-glob-3.0.1.tgz 1572ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/diff-sequences/-/diff-sequences-29.6.3.tgz 1583ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/deep-eql/-/deep-eql-4.1.4.tgz 1586ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/es-get-iterator/-/es-get-iterator-1.1.3.tgz 1596ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/deep-is/-/deep-is-0.1.4.tgz 1598ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/doctrine/-/doctrine-3.0.0.tgz 1607ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-9.0.3.tgz 1632ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/dequal/-/dequal-2.0.3.tgz 1618ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/es-object-atoms/-/es-object-atoms-1.1.1.tgz 1623ms (cache miss)
npm warn deprecated domexception@4.0.0: Use your platform's native DOMException instead
npm http fetch GET 200 https://registry.npmjs.org/data-urls/-/data-urls-4.0.0.tgz 1631ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/escape-string-regexp/-/escape-string-regexp-4.0.0.tgz 1642ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-timer/-/d3-timer-3.0.1.tgz 1638ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-path/-/d3-path-3.1.0.tgz 1645ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/decimal.js/-/decimal.js-10.6.0.tgz 1663ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/define-data-property/-/define-data-property-1.1.4.tgz 1665ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/deep-equal/-/deep-equal-2.2.3.tgz 1684ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-ease/-/d3-ease-3.0.1.tgz 1686ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/esquery/-/esquery-1.6.0.tgz 1693ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/parse5/-/parse5-7.3.0.tgz 1717ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz 1687ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/combined-stream/-/combined-stream-1.0.8.tgz 1688ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/clsx/-/clsx-2.1.1.tgz 1697ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/css.escape/-/css.escape-1.5.1.tgz 1701ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/concat-map/-/concat-map-0.0.1.tgz 1701ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz 1701ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/cliui/-/cliui-8.0.1.tgz 1705ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/check-error/-/check-error-1.0.3.tgz 1708ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/decimal.js-light/-/decimal.js-light-2.5.1.tgz 1719ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-color/-/d3-color-3.1.0.tgz 1718ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-dom/-/react-dom-18.3.1.tgz 1752ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-scope/-/eslint-scope-7.2.2.tgz 1727ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/eslint-visitor-keys/-/eslint-visitor-keys-3.4.3.tgz 1730ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/call-bind/-/call-bind-1.0.8.tgz 1720ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz 1724ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/delayed-stream/-/delayed-stream-1.0.0.tgz 1731ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz 1730ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz 1736ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/braces/-/braces-3.0.3.tgz 1747ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-2.0.2.tgz 1753ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz 1755ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-time/-/d3-time-3.1.0.tgz 1773ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz 1772ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/asynckit/-/asynckit-0.4.0.tgz 1777ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-equals/-/fast-equals-5.3.2.tgz 1797ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/assertion-error/-/assertion-error-1.1.0.tgz 1794ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/array-union/-/array-union-2.1.0.tgz 1795ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/available-typed-arrays/-/available-typed-arrays-1.0.7.tgz 1811ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz 1815ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz 1840ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/acorn-jsx/-/acorn-jsx-5.3.2.tgz 1848ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-scale/-/d3-scale-4.0.2.tgz 1862ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/array-buffer-byte-length/-/array-buffer-byte-length-1.0.2.tgz 1856ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-glob/-/fast-glob-3.3.3.tgz 1875ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/agent-base/-/agent-base-6.0.2.tgz 1860ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/acorn-walk/-/acorn-walk-8.3.4.tgz 1863ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz 1864ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/cac/-/cac-6.7.14.tgz 1867ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/immer/-/immer-9.0.21.tgz 1924ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-time-format/-/d3-time-format-4.1.0.tgz 1916ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz 1914ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/protobufjs/-/protobufjs-7.5.4.tgz 1960ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/acorn/-/acorn-8.15.0.tgz 1922ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-redux/-/react-redux-8.1.3.tgz 1973ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/snapshot/-/snapshot-1.6.1.tgz 1933ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@vitest/runner/-/runner-1.6.1.tgz 1957ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/d3-interpolate/-/d3-interpolate-3.0.1.tgz 1972ms (cache miss)
